id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1.13E+18,Studio - 5 mins to subway,389756533,Ha Nhi Duyen,Scarborough,York University Heights,43.75953479,-79.49124087,Entire home/apt,76,28,0,,,4,176
1.13E+18,Central Penthouse Loft in Heart of Toronto,9817479,Jordan,Toronto,Bay Street Corridor,43.64952,-79.38179,Entire home/apt,248,1,0,,,9,205
1.13E+18,Luxury Condo with Free Parking,221900044,Mohammad,Etobicoke,Waterfront Communities-The Island,43.64162191,-79.3820421,Entire home/apt,277,1,0,,,1,223
1.13E+18,Room in downtown - private,11581411,Abdulhamd,Toronto,Kensington-Chinatown,43.65507,-79.39127,Private room,75,28,0,,,2,45
1.13E+18,Rare find! 3 bedroom near CN tower & Rogers centre,512677246,Kateryna,North York,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,475,1,3,06-05-2024,1.73,1,306
1.13E+18,"Cozy, one bedroom w/backyard",292892954,Viet,Toronto,Rustic,43.70647213,-79.49019536,Private room,80,28,0,,,5,98
1.13E+18,Spacious and bright three bedroom House in Toronto,565022629,Tatiana,North York,Maple Leaf,43.71526898,-79.48579866,Entire home/apt,166,2,3,02-06-2024,1.96,1,196
1.13E+18,Luxury 5Beds Rooftop Pool CN Tower Condo,541410781,Zeshan,North York,Waterfront Communities-The Island,43.64298,-79.39059,Entire home/apt,500,2,4,08-06-2024,4,1,190
1.13E+18,Cozy home away from home,572146035,Mubasshar,North York,Thistletown-Beaumond Heights,43.7402067,-79.5742448,Private room,68,1,0,,,1,269
1.13E+18,"Centrally located 2BR, CN Tower - 5 mins walking.",571662386,Valeriia,Scarborough,Waterfront Communities-The Island,43.6401979,-79.3959363,Entire home/apt,265,1,5,26-05-2024,2.88,1,49
1.13E+18,197-101 bright bedroom,471147689,Mei Yu,Toronto,Trinity-Bellwoods,43.65206402,-79.40938778,Private room,75,28,0,,,4,32
1.13E+18,Stunning double room in central location,568610863,Luat,Toronto,Englemount-Lawrence,43.72447318,-79.4455283,Private room,68,28,0,,,8,129
1.13E+18,Private & Bright 2 Bed + parking,491436062,Darryl,Toronto,Newtonbrook East,43.79612,-79.41094,Entire home/apt,85,28,0,,,19,250
1.13E+18,Bright and newly renovated 2 bed 1 bath basement,491436062,Darryl,North York,Newtonbrook East,43.79685,-79.40874,Entire home/apt,90,28,0,,,19,269
1.13E+18,Cozy Comfortable Bloordale Home | 3 beds,567426319,Mathew,Scarborough,Dufferin Grove,43.65631,-79.43275,Entire home/apt,213,1,0,,,1,257
1.13E+18,Unique 4 BDR house in a prestigious area,491436062,Darryl,Etobicoke,Lawrence Park South,43.7228,-79.38935,Entire home/apt,450,3,1,30-05-2024,1,19,171
1.13E+18,Cozy Modern TH NorthYork,570800687,Hua,Toronto,Downsview-Roding-CFB,43.73616535,-79.47595603,Private room,65,28,1,21-05-2024,1,3,89
1.13E+18,"Luxurious new one bedroom suite, own entrance",572266280,Yan,Toronto,Newtonbrook East,43.79623,-79.39863,Private room,105,1,2,26-05-2024,2,1,64
1.13E+18,Custom Built Master BR @Bluffs,570459504,Tika,York,Cliffcrest,43.7158575,-79.2356213,Private room,88,1,1,11-05-2024,1,7,202
1.13E+18,Private room near Uni of Toronto,13058428,Thu,North York,West Hill,43.76343719,-79.18527862,Private room,45,28,0,,,1,269
1.13E+18,Newly Renovated Home in Trendy Baby Point Village,389674790,Michael,Toronto,Lambton Baby Point,43.6597,-79.48966,Entire home/apt,152,28,0,,,1,106
1.13E+18,1 Bedroom + Full Bath @Bluffs,570459504,Tika,Toronto,Cliffcrest,43.71494,-79.23489,Private room,68,1,0,,,7,202
1.13E+18,Cozy Spot Close to Downtown,7743672,Ahisha,Toronto,O'Connor-Parkview,43.71122513,-79.30769228,Private room,60,2,0,,,1,259
1.13E+18,Bright Vintage Style Suite,38569594,Dana,North York,Niagara,43.64503642,-79.40779195,Entire home/apt,122,28,0,,,2,90
1.13E+18,1 Bedroom + Full Bathroom @ Bluffs,570459504,Tika,Toronto,Cliffcrest,43.71644423,-79.23453227,Private room,68,1,0,,,7,202
1.13E+18,1 Bedroom with Bathroom @Bluffs,570459504,Tika,Toronto,Cliffcrest,43.71657467,-79.23473121,Private room,68,1,0,,,7,202
1.13E+18,2-Storey Townhome | Free Parking | 100% Walk Score,25187404,Michael,East York,Church-Yonge Corridor,43.66144,-79.3776,Entire home/apt,200,28,0,,,1,314
1.13E+18,New Reno Basement BR + Bathroom,570459504,Tika,Toronto,Cliffcrest,43.71703358,-79.23498895,Private room,68,1,0,,,7,202
1.14E+18,New Reno Basement BR +Full bath,570459504,Tika,Etobicoke,Cliffcrest,43.71645443,-79.23630399,Private room,68,1,0,,,7,202
1.14E+18,Monkey D. Luffy! Private Bedroom Downtown Toronto,571129467,Dun Liang,Toronto,Kensington-Chinatown,43.65222416,-79.39932749,Private room,42,28,0,,,10,40
1.14E+18,Pokemon Private Bedroom Downtown,571129467,Dun Liang,Toronto,Kensington-Chinatown,43.65368843,-79.39963753,Private room,42,28,0,,,10,70
1.14E+18,Private Room Downtown Toronto,571129467,Dun Liang,Toronto,Kensington-Chinatown,43.65360489,-79.40061635,Private room,49,28,0,,,10,35
1.14E+18,Dragon Ball Z! Ensuite Downtown Toronto,571129467,Dun Liang,Toronto,Kensington-Chinatown,43.65354,-79.40002,Private room,55,28,0,,,10,71
1.14E+18,Snoopy! Solo Private Bedroom Downtown Toronto,571129467,Dun Liang,Toronto,Kensington-Chinatown,43.65346377,-79.39955945,Private room,42,28,0,,,10,72
1.14E+18,Newly Renovated 2-Bedroom Gem,201442627,Shui Song,Toronto,Bayview Village,43.78569324,-79.3717923,Private room,158,28,0,,,1,173
1.14E+18,Centre of it All 2BDRM/2BATH CN Tower View/Parking,83707149,Amir Bahador,Toronto,Waterfront Communities-The Island,43.64519,-79.39029,Entire home/apt,489,3,3,26-05-2024,3,1,61
1.14E+18,Downtown Toronto: CN Tower View!,527832222,Talha Bin,Toronto,Waterfront Communities-The Island,43.64151932,-79.38294162,Entire home/apt,286,1,3,18-05-2024,1.76,1,345
1.14E+18,This place is a best place,143477502,Steve,York,Newtonbrook East,43.79643404,-79.41373686,Private room,60,30,0,,,2,34
1.14E+18,Hotel-style room with private bath,568610863,Luat,York,Englemount-Lawrence,43.72583366,-79.44393835,Private room,68,28,0,,,8,115
1.14E+18,Two Bed Condo Downtown,492639982,Jibran Shah,Toronto,Waterfront Communities-The Island,43.64109261,-79.39637922,Entire home/apt,227,1,11,25-05-2024,6.47,1,68
1.14E+18,Charming rustic private bedroom,11302385,Sara,Toronto,Runnymede-Bloor West Village,43.65257511,-79.4839927,Private room,85,1,9,10-06-2024,8.18,1,3
1.14E+18,Condo in Downtown Toronto (No Parking Spot),572483127,Kevin,Toronto,Waterfront Communities-The Island,43.6404981,-79.3974313,Entire home/apt,207,2,8,10-06-2024,5.33,1,59
1.14E+18,Spacious Parkview 2B&2Bath + Free Parking,301957136,Shuai,Toronto,Waterfront Communities-The Island,43.63954805,-79.39796282,Entire home/apt,366,1,8,03-06-2024,4.8,1,17
1.14E+18,Sweet Basement Suite Ossington,3251873,Shane,Scarborough,Dovercourt-Wallace Emerson-Junction,43.66996529,-79.42744653,Entire home/apt,85,30,0,,,2,105
1.14E+18,Family-friendly house,521689450,"Mizanul, I",North York,Dorset Park,43.76116736,-79.28356238,Entire home/apt,166,1,0,,,1,259
1.14E+18,lovely master room,548998735,Lucy,Toronto,Steeles,43.81504,-79.31726,Private room,68,1,3,26-05-2024,2.05,6,171
1.14E+18,Artist Inspired Full-Suite Loft,572498505,MessyHouse,Toronto,Niagara,43.6424097,-79.4080925,Private room,180,28,0,,,1,269
1.14E+18,Bedford Park 1BD Suite/Separate Entrance,356392540,Melissa,Scarborough,Lawrence Park South,43.72279,-79.41286,Entire home/apt,147,2,3,29-05-2024,2.37,1,222
1.14E+18,Downtown Toronto: Your Stylish Home Away from Home,572149348,Hüseyin,North York,Moss Park,43.66255921,-79.37328811,Entire home/apt,207,1,3,04-06-2024,2.37,1,82
1.14E+18,Cozy East York Bungalow,511461968,Fiza,Toronto,Danforth East York,43.6947898,-79.3204686,Entire home/apt,205,2,8,09-06-2024,5.71,1,272
1.14E+18,City Serenity: Whole Comfort,553042938,Khaja Ali Ahmed,Toronto,Willowdale West,43.76854801,-79.41715021,Entire home/apt,156,1,2,15-05-2024,1.62,5,57
1.14E+18,Guest suite in Toronto,239632488,Milena,Toronto,Rockcliffe-Smythe,43.6688704,-79.497301,Entire home/apt,120,1,15,08-06-2024,8.65,1,178
1.14E+18,Seneca College Nearby Home,572527260,George,Etobicoke,Hillcrest Village,43.8005761,-79.3499955,Private room,51,30,0,,,2,249
1.14E+18,Private suite in Prime Location,253852893,Nahid,North York,Bedford Park-Nortown,43.73617795,-79.41822376,Entire home/apt,120,29,0,,,1,194
1.14E+18,Private room & washroom,572534414,Mahmoud,Toronto,Oakwood Village,43.68795332,-79.43393011,Private room,63,1,2,09-06-2024,1.5,2,72
1.14E+18,Perfect room for a student/traveller (B),294759996,Tracy,Toronto,West Hill,43.76095,-79.17532,Private room,40,28,0,,,1,179
1.14E+18,Basement room in Toronto,543113137,Uyen,Toronto,Humber Heights-Westmount,43.69917,-79.52306,Private room,41,28,1,31-05-2024,1,5,155
1.14E+18,"New spacious 2 Bed and 2.5 Bath, Entire House",572545237,Oladapo,North York,Weston-Pellam Park,43.67507036,-79.46322469,Entire home/apt,160,28,0,,,1,270
1.14E+18,Stylish Condo Heart of Downtown,338043210,Zoe,Scarborough,Waterfront Communities-The Island,43.6466,-79.39374,Entire home/apt,181,1,13,05-06-2024,7.5,1,110
1.14E+18,Family Room with Private Bathroom,349694279,Yang,Toronto,Leaside-Bennington,43.71058963,-79.37141228,Private room,154,1,1,30-04-2024,0.7,6,74
1.14E+18,Bright Beautiful Downtown Condo,150299161,Sanna,Scarborough,South Riverdale,43.6574,-79.35057,Entire home/apt,269,2,3,27-05-2024,2.37,1,223
1.14E+18,Cozy Solo Bedroom Downtown Core,535081091,Sam,Toronto,Kensington-Chinatown,43.65599,-79.39759,Private room,36,28,0,,,4,70
1.14E+18,Deluxe Family Room with Private Bathroom,349694279,Yang,York,Leaside-Bennington,43.71070991,-79.37365324,Private room,146,1,0,,,6,99
1.14E+18,"Beautiful 2-Br, 2-Bth Subway",458914463,Quoc Dinh,Etobicoke,Newtonbrook West,43.77957105,-79.4199475,Entire home/apt,228,2,3,27-05-2024,3,2,203
1.14E+18,Deluxe Family Suite,349694279,Yang,Toronto,Leaside-Bennington,43.71235,-79.37355,Entire home/apt,186,1,0,,,6,91
1.14E+18,Entire 2 Bedroom unit/ Parking/ Bayview & Sheppard,97777185,Nima,Toronto,Willowdale East,43.76716081,-79.38850981,Entire home/apt,179,28,0,,,15,32
1.14E+18,"2 Beds, 2 Baths Apartment",95770635,Danya,East York,Junction Area,43.6703466,-79.4780983,Entire home/apt,115,30,1,23-05-2024,1,3,46
1.14E+18,Elegant and spacious 3bdrm apartment in downtown,533901702,Miguel,Toronto,Waterfront Communities-The Island,43.63924,-79.39675,Entire home/apt,556,2,4,24-05-2024,2.61,1,65
1.14E+18,2 Bedroom/2 Bathroom,429428276,6ix,Etobicoke,Bayview Village,43.76751433,-79.38710165,Entire home/apt,188,28,0,,,11,238
1.14E+18,Stylish Condo Heart of Downtown,567278326,Eden,Etobicoke,Waterfront Communities-The Island,43.64844,-79.39197,Entire home/apt,181,1,15,07-06-2024,9,1,117
1.14E+18,Beautiful double room in convenient area,568610863,Luat,Etobicoke,Englemount-Lawrence,43.72403866,-79.44546599,Private room,68,28,0,,,8,49
1.14E+18,1 bed 1 den & 2 bath in heart of Toronto,572656138,Ikechukwu,Toronto,South Parkdale,43.63916941,-79.42261394,Entire home/apt,210,1,3,09-06-2024,3,1,58
1.14E+18,Huge 1 Bed Condo In Downtown Toronto - King West!,162412925,Daniel,Toronto,Niagara,43.64239,-79.4038,Entire home/apt,140,28,0,,,2,219
1.14E+18,Stylish 1 Bedroom steps away from Subway -Downtown,33454457,Negar,Toronto,North St.James Town,43.67162,-79.37879,Entire home/apt,200,30,0,,,1,253
1.14E+18,apartment downtown Toronto,143590237,Hassan,Toronto,Waterfront Communities-The Island,43.64823,-79.39213,Entire home/apt,198,28,0,,,1,269
1.14E+18,Private room downtown,107157336,Perle,Toronto,Kensington-Chinatown,43.65343,-79.39396,Private room,69,1,14,01-06-2024,8.08,3,60
1.14E+18,Modern 2BR-Sleep 6-Free Parking-5 Min. CN Tower,522002365,Wai Tung Jennifer Li,Toronto,Waterfront Communities-The Island,43.64078996,-79.39476624,Entire home/apt,316,1,1,19-05-2024,1,1,150
1.14E+18,Designer Home Monthly Rental,1892773,Ron,Toronto,Annex,43.67528536,-79.40121172,Entire home/apt,400,32,0,,,3,270
1.14E+18,Designer Home Monthly Rental,1892773,Ron,Toronto,Annex,43.67467637,-79.39915895,Entire home/apt,400,32,0,,,3,236
1.14E+18,Designer Home Monthly Rental,1892773,Ron,Toronto,Annex,43.67430555,-79.3989766,Entire home/apt,275,32,0,,,3,249
1.14E+18,Private Urban Retreat 55' TV w Parkin 10 mins-STN,529000513,Chelsea Lou,Toronto,Downsview-Roding-CFB,43.72115555,-79.50488172,Private room,73,1,5,04-06-2024,5,4,263
1.14E+18,Portland's Downtown Suite,47968889,Danielle,Toronto,Waterfront Communities-The Island,43.64496356,-79.40091093,Entire home/apt,240,31,1,31-05-2024,1,1,7
1.14E+18,Private and cozy room in Toronto,572706749,Kobra,York,Newtonbrook East,43.79019,-79.41579,Private room,56,1,2,24-05-2024,2,5,266
1.14E+18,Private and Spacious room in Toronto,572706749,Kobra,York,Newtonbrook East,43.78994781,-79.41725623,Private room,51,1,3,09-06-2024,3,5,239
1.14E+18,Private basement with private bath in Toronto,572706749,Kobra,Toronto,Newtonbrook East,43.78818,-79.41613,Private room,61,1,0,,,5,242
1.14E+18,Private room in Toronto,572706749,Kobra,North York,Newtonbrook East,43.78973955,-79.41706015,Private room,40,28,1,17-05-2024,1,5,324
1.14E+18,Entire cozy Family Townhouse,572718691,Irenesan,Scarborough,Westminster-Branson,43.777853,-79.45148737,Entire home/apt,120,28,0,,,1,175
1.14E+18,Cute one bedroom apartment.,127809737,Renata,Toronto,Dufferin Grove,43.66003,-79.43045,Entire home/apt,170,1,0,,,1,46
1.14E+18,Private master room /ensuite,572534414,Mahmoud,Toronto,Oakwood Village,43.68713,-79.43292,Private room,90,1,3,09-06-2024,3,2,65
1.14E+18,2 BR with Amazing city views & Free parking,254096899,Chris,Toronto,Niagara,43.63636,-79.40685,Entire home/apt,321,2,0,,,3,76
1.14E+18,Heart of yorkville,572738112,Mojdeh,Toronto,Annex,43.66952,-79.39392,Entire home/apt,264,3,0,,,1,81
1.14E+18,Private Pool Lakeview House,146826674,Wendy,Toronto,Scarborough Village,43.7349,-79.21408,Entire home/apt,849,2,2,26-05-2024,2,5,49
1.14E+18,Modern Condo Next to CN Tower,572738859,Anyu,Toronto,Waterfront Communities-The Island,43.64500479,-79.389157,Entire home/apt,108,28,0,,,1,264
1.14E+18,"Stylish unit w/t private br, bth ,kit, lvrm and dr",492400933,Xiao Ling,Toronto,Little Portugal,43.64968,-79.43381,Entire home/apt,89,30,0,,,5,336
1.14E+18,MidTown Toronto LGBTQ Friendly & Comfortable,52530402,Richard,Toronto,Mount Pleasant East,43.69948,-79.37428,Private room,90,1,3,08-06-2024,3,2,230
1.14E+18,Guest suite with full kitchen,74290155,Zakia,Toronto,Parkwoods-Donalda,43.7440968,-79.3232479,Private room,120,1,1,24-04-2024,0.61,2,266
1.14E+18,Private 4-bedroom Basement Unit Near Yorkdale Mall,257694422,Thi Kim Lan,Toronto,Englemount-Lawrence,43.72717176,-79.44046972,Entire home/apt,232,2,3,09-06-2024,3,1,24
1.14E+18,"Spacious 5,500 s.q. Foot Home [6 Bdrms & 3.5 Bath]",492601483,Arzu,Toronto,Lansing-Westgate,43.7402443,-79.4294115,Entire home/apt,499,2,2,20-05-2024,1.33,2,222
1.14E+18,"Entirely private, sunny main floor, walk to subway",78198008,Grace,Toronto,Bathurst Manor,43.75319,-79.45815,Private room,110,2,5,25-05-2024,2.88,1,97
1.14E+18,Private Ensuite Smart TV Downtown Toronto,572419097,Jun Kai,Etobicoke,Trinity-Bellwoods,43.64952197,-79.41019838,Private room,55,28,0,,,9,59
1.14E+18,Cozy 2 Bedrooms w/ Lake View,572833161,Jennifer,Toronto,Niagara,43.63900575,-79.41546563,Entire home/apt,128,28,0,,,1,89
1.14E+18,Cozy room near the Rogers Centre,253954932,Daniel,Toronto,Waterfront Communities-The Island,43.6423,-79.39952,Shared room,51,1,1,13-05-2024,1,5,264
1.14E+18,Cozy Ensuite Trinity Bellwoods Downtown Toronto,572419097,Jun Kai,North York,Trinity-Bellwoods,43.64912937,-79.40984335,Private room,47,28,0,,,9,90
1.14E+18,Economical double room with Netflix & amenities,65012614,Cherry,North York,Dovercourt-Wallace Emerson-Junction,43.66833,-79.43842,Private room,99,1,7,01-06-2024,4.04,5,296
1.14E+18,Private Ensuite Downtown Toronto,572419097,Jun Kai,Toronto,Trinity-Bellwoods,43.65119,-79.40787,Private room,55,28,0,,,9,60
1.14E+18,Downtown Toronto Cozy Ensuite,572419097,Jun Kai,North York,Trinity-Bellwoods,43.65103158,-79.40958381,Private room,69,28,0,,,9,90
1.14E+18,West End Coach House,110341123,Kelley,North York,Little Portugal,43.64474585,-79.42832041,Entire home/apt,275,28,0,,,1,170
1.14E+18,Downtown Cozy Studio Unit ~Toronto~,572419097,Jun Kai,Toronto,Trinity-Bellwoods,43.65113513,-79.41023375,Entire home/apt,60,28,0,,,9,40
1.14E+18,"Sunny Studio Condo with Balcony, City View",487069565,Santyna,Toronto,Moss Park,43.65823139,-79.37411993,Entire home/apt,227,1,8,27-05-2024,4.9,1,229
1.14E+18,Lake View 1BR Condo with Balcony,558008270,Ana Karen,Toronto,Waterfront Communities-The Island,43.64359193,-79.38860431,Entire home/apt,246,28,0,,,1,261
1.14E+18,Affordable double room with Netflix & amenities,65012614,Cherry,Toronto,Dovercourt-Wallace Emerson-Junction,43.66888,-79.43762,Private room,99,1,3,16-05-2024,1.76,5,310
1.14E+18,"Rm1-Near Subway, Airport in Toronto, Bus in front.",160231837,Xuan Phong,Toronto,Islington-City Centre West,43.63891,-79.54961,Private room,48,2,0,,,4,51
1.14E+18,"Quadruple room with Netflix, balcony & amenities",65012614,Cherry,Toronto,Dovercourt-Wallace Emerson-Junction,43.66878,-79.43932,Private room,149,1,7,20-05-2024,4.77,5,168
1.14E+18,"Single private room with Netflix,laundry&amenities",65012614,Cherry,Toronto,Dovercourt-Wallace Emerson-Junction,43.66921984,-79.43742828,Private room,79,1,10,03-06-2024,6.38,5,258
1.14E+18,"Budget double room with Netflix,laundry &amenities",65012614,Cherry,Scarborough,Dovercourt-Wallace Emerson-Junction,43.66738,-79.43745,Private room,95,1,7,02-06-2024,4.88,5,144
1.14E+18,Room in Downtown Toronto (Stay with Sam),458507525,Sarmad,Scarborough,Niagara,43.64277524,-79.40475597,Private room,76,29,0,,,1,269
1.14E+18,Corner unit in old town Toronto,59404538,Alejandro,Etobicoke,Moss Park,43.6511284,-79.3679847,Entire home/apt,169,2,1,06-05-2024,0.81,1,95
1.14E+18,Dreamy Home Heart of Greek town,509142632,Elahe,Scarborough,Playter Estates-Danforth,43.68066371,-79.35152001,Entire home/apt,76,28,0,,,1,28
1.14E+18,Presidential 2BR + Study Yorkville,551916116,Dalay,Toronto,Annex,43.67063,-79.39397,Entire home/apt,571,6,1,29-04-2024,0.68,1,355
1.14E+18,Gorgeous Private Home in North York,479755705,Tanzil,Toronto,Willowdale East,43.7635109,-79.40617192,Entire home/apt,224,28,0,,,1,76
1.14E+18,Private and clean Room,191280241,Fabiola Itaye,North York,Trinity-Bellwoods,43.65254785,-79.40853697,Private room,98,2,8,06-06-2024,5.22,3,5
1.14E+18,Guest suite by Ossington station,24563153,Ashhad,Toronto,Palmerston-Little Italy,43.65903529,-79.42664741,Entire home/apt,120,3,1,10-06-2024,1,1,142
1.14E+18,Yorkville Apartment,14471425,Cleo,Toronto,Annex,43.6719,-79.38863,Entire home/apt,224,3,3,07-06-2024,2.43,1,6
1.14E+18,Private Bedroom Suite with kitchen & bathroom.,528228958,Zarina,Toronto,Malvern,43.80314277,-79.20791975,Entire home/apt,102,1,0,,,1,48
1.14E+18,Modern 2BR+2BA 2 Beds Sleeps 5!,561248375,Jonathan Andre,Toronto,Bay Street Corridor,43.66573242,-79.38730422,Entire home/apt,399,28,0,,,1,270
1.14E+18,Clean bright Suite with kitchen,88372200,Amber,Toronto,Willowdale West,43.77648751,-79.42927874,Entire home/apt,53,28,1,05-06-2024,1,1,110
1.14E+18,Presidential Suite at the Well,482664082,Toronto Boutique Apartments,Toronto,Waterfront Communities-The Island,43.64186559,-79.3966701,Entire home/apt,192,31,0,,,16,291
1.14E+18,"Modern Home: Near Airport, Humber, Casino + EVplug",192542693,Ibrahim,Toronto,West Humber-Clairville,43.7238,-79.60434,Entire home/apt,276,3,2,13-05-2024,1.33,2,317
1.14E+18,Room101,32563638,Wei,Toronto,Newtonbrook East,43.78855,-79.41487,Private room,55,28,0,,,6,365
1.14E+18,Downtown Private Bedroom,346165864,Merlin,Toronto,Kensington-Chinatown,43.65641,-79.39286,Shared room,67,1,0,,,1,48
1.14E+18,Room with queen bed and bathroom,48805171,Luke,Toronto,Kensington-Chinatown,43.6556336,-79.4056201,Private room,70,28,0,,,5,270
1.14E+18,Room shared bathroom,48805171,Luke,Toronto,Kensington-Chinatown,43.6556336,-79.4056201,Private room,50,28,0,,,5,238
1.14E+18,Room shared bathroom,48805171,Luke,Toronto,Kensington-Chinatown,43.6556336,-79.4056201,Private room,50,28,0,,,5,270
1.14E+18,Lovely Suites 2 - Space Share,529036923,Sasha,North York,Danforth East York,43.68847,-79.34307,Private room,65,28,0,,,4,269
1.14E+18,Lovely Suites 2 - Space Share,529036923,Sasha,Toronto,Danforth East York,43.68901,-79.34344,Private room,65,28,0,,,4,269
1.14E+18,Rimilton House,4632291,Mariana,North York,Alderwood,43.6056301,-79.537687,Entire home/apt,149,2,0,,,1,82
1.14E+18,3 Bed Condo - Heart of Toronto,84597406,Mahboubeh,Toronto,Waterfront Communities-The Island,43.64215,-79.38162,Entire home/apt,446,2,4,02-06-2024,2.67,1,205
1.14E+18,Cozy Basement for Stays 28 Days or Longer,5753966,Jasun,Toronto,Dovercourt-Wallace Emerson-Junction,43.662012,-79.4411981,Entire home/apt,65,28,1,04-06-2024,1,1,240
1.14E+18,NEW | CN Tower Views | Gym & Pool | Free Parking,259814276,Aahil,North York,Waterfront Communities-The Island,43.64331522,-79.37998636,Entire home/apt,255,28,3,05-05-2024,2,1,49
1.14E+18,Modern 2BR-2BA with 3 Beds! By Yorkville and UofT,549464942,Vinay,Toronto,Bay Street Corridor,43.66082,-79.38528,Entire home/apt,428,2,5,20-05-2024,3.19,1,345
1.14E+18,Tranquil Yoga Inspired Apartment,44711005,Mia,Toronto,Niagara,43.64204022,-79.40709097,Private room,70,28,0,,,1,179
1.14E+18,Stylish Condo Downtown + 1 Free Parking,499593845,Amanda Amelia,Toronto,Waterfront Communities-The Island,43.64302,-79.38824,Entire home/apt,196,1,12,07-06-2024,8,1,105
1.14E+18,Gorgeous Bedroom#3 Private Bathroom in Basement,153549877,Soulmaz,East York,Black Creek,43.76373175,-79.51113758,Private room,75,28,0,,,5,230
1.14E+18,Hidden Gem by Scarborough Bluffs (Room B),206044182,Aimïeh,Toronto,Scarborough Village,43.7378482,-79.2267655,Private room,36,28,0,,,2,229
1.14E+18,Modern Spacious Stylish Family Home,554141920,Vahin,Toronto,Highland Creek,43.79036,-79.18865,Entire home/apt,260,2,0,,,1,279
1.14E+18,Luxury Lake View 1+1 Downtown Toronto Condo,573138147,De,North York,Waterfront Communities-The Island,43.6404981,-79.3974313,Entire home/apt,266,1,6,04-06-2024,6,1,98
1.14E+18,2B/1BA Condo 5MINS to Nathan Phillips Square,488608456,Yi Zhao,Toronto,Waterfront Communities-The Island,43.64906,-79.38793,Entire home/apt,324,1,4,05-06-2024,3.16,1,50
1.14E+18,Condo next to CN Tower,572798743,Wenqiang,Toronto,Waterfront Communities-The Island,43.64488,-79.38885,Entire home/apt,253,2,6,09-06-2024,4,1,231
1.14E+18,Stunning Modern Family Home,25662110,Amir,North York,New Toronto,43.60081,-79.52619,Entire home/apt,475,3,1,15-05-2024,1,1,253
1.14E+18,Spacious & Clean Room with Workspace,323691750,Everton,Toronto,Keelesdale-Eglinton West,43.69108975,-79.46507154,Private room,76,28,0,,,4,233
1.14E+18,Cozy Studio Apartment,115349460,Sherman,Scarborough,Englemount-Lawrence,43.72647205,-79.43262059,Entire home/apt,132,3,1,24-05-2024,1,1,33
1.14E+18,Upscale Condo Near CN Tower with Free Parking,535683456,Mariam,Toronto,Waterfront Communities-The Island,43.64308,-79.38076,Entire home/apt,199,2,0,,,1,139
1.14E+18,Cute 1bed 1bath in midtown,100683850,Rene,Scarborough,Lawrence Park South,43.705,-79.41236,Entire home/apt,95,28,0,,,1,39
1.14E+18,Lovely Suites 3 - Space Share,529036923,Sasha,Toronto,Danforth East York,43.68846347,-79.34328171,Private room,55,28,0,,,4,269
1.14E+18,Urban Palette: Junction Escape,420437660,Tai,North York,Rockcliffe-Smythe,43.68182541,-79.4903266,Entire home/apt,40,28,0,,,1,46
1.14E+18,Downtown Toronto Cozy Private Room,572415242,Liang Liang,Toronto,Wychwood,43.67274,-79.42736,Private room,39,28,0,,,2,72
1.14E+18,Cozy Private Room Downtown Toronto,572415242,Liang Liang,Toronto,Wychwood,43.67128132,-79.42836736,Private room,39,28,0,,,2,70
1.14E+18,Perfect Junior 1BR by CN Tower,550900908,Marc Anthony,Toronto,Waterfront Communities-The Island,43.64633,-79.39152,Entire home/apt,254,2,1,11-05-2024,0.94,1,177
1.14E+18,Downtown Toronto Beautiful One Bedroom Home,573141058,Wuming,Toronto,Kensington-Chinatown,43.65203368,-79.3941397,Entire home/apt,71,28,0,,,9,39
1.14E+18,Cheerful Private Unit Amazing Downtown TO,573141058,Wuming,Toronto,Kensington-Chinatown,43.65147,-79.39454,Entire home/apt,79,28,0,,,9,63
1.14E+18,Cosy Laneway Apartment,24905056,Anthony,Toronto,University,43.65839738,-79.39960876,Entire home/apt,190,1,6,07-06-2024,4.09,1,87
1.14E+18,Sleek 1 BR & Study in the Entertainment District !,534739447,Abdul,Scarborough,Waterfront Communities-The Island,43.64687746,-79.39364219,Entire home/apt,160,28,0,,,29,365
1.14E+18,2BR+Den Condo w/ Stunning Views,573184254,Juliet,Scarborough,Agincourt South-Malvern West,43.7764,-79.28151,Entire home/apt,220,3,2,27-05-2024,2,1,24
1.14E+18,Private Room with a View,551094168,David,Toronto,North St.James Town,43.6673902,-79.37718307,Private room,130,2,5,02-06-2024,3.95,1,155
1.14E+18,"2BR, KingBed, CNtowerView,Parking,HotTub,Gym,Sauna",573219582,Surnish,Toronto,Waterfront Communities-The Island,43.63933,-79.39793,Entire home/apt,159,1,5,25-05-2024,3.26,1,332
1.14E+18,Welcome to our delightful home!,573205334,Zakia,Toronto,High Park-Swansea,43.63700878,-79.46915052,Entire home/apt,150,30,0,,,1,4
1.14E+18,1BD in Liberty Village beside Lake!,572739355,William,Toronto,Niagara,43.63846,-79.41223,Entire home/apt,278,2,3,27-05-2024,2.43,1,157
1.14E+18,Cozy Suite Downtown Toronto,573141058,Wuming,Toronto,Kensington-Chinatown,43.65152,-79.3961,Entire home/apt,71,28,0,,,9,79
